Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Customer Age,City,Zip Code,State,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
3957,28228,7/11/15,Not Specified,5,346.23,0,Regular Air,8.46,60.98,19.99,Meg Tillman,66,Land O Lakes,34639,Florida,South,Small Business,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Small Box,0.38,7/12/15
4218,29985,7/11/15,Critical,2,24.51,0.06,Regular Air,-18.26,8.04,8.94,Guy Phonely,66,Elyria,44035,Ohio,East,Corporate,Office Supplies,Binders and Binder Accessories,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Small Box,0.4,7/13/15
4219,29985,7/11/15,Critical,22,196.75,0.03,Express Air,0.13,7.96,4.95,Khloe Miller,66,Saginaw,48601,Michigan,Central,Corporate,Furniture,Office Furnishings,Staples Plastic Wall Frames,Small Box,0.41,7/12/15
5179,36833,7/11/15,Low,25,184.32,0,Regular Air,-73.33,6.68,7.3,Harold Ryan,66,Westlake,44145,Ohio,East,Home Office,Office Supplies,Paper,Xerox 1959,Small Box,0.37,7/18/15
90,549,7/12/15,Critical,13,70.24,0.03,Regular Air,-59.75,4.98,7.44,Ken Brennan,66,Monroeville,15146,Pennsylvania,East,Consumer,Office Supplies,Paper,Xerox 1922,Small Box,0.36,7/13/15
91,549,7/12/15,Critical,5,40.75,0.05,Regular Air,-27.57,6.48,8.74,Ken Brennan,66,Monroeville,15146,Pennsylvania,East,Consumer,Office Supplies,Paper,Xerox 1984,Small Box,0.36,7/13/15
92,549,7/12/15,Critical,30,1150.88,0.05,Express Air,-911.56,38.94,35,Ken Brennan,66,Monroeville,15146,Pennsylvania,East,Consumer,Office Supplies,Storage & Organization,"Eldon Base for stackable storage shelf, platinum",Large Box,0.8,7/12/15
2443,17735,7/12/15,Low,45,311.65,0.03,Regular Air,-71.25,6.81,5.48,Ed Ludwig,66,Duncanville,75116,Texas,Central,Consumer,Office Supplies,Binders and Binder Accessories,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Small Box,0.37,7/17/15
2444,17735,7/12/15,Low,28,101.19,0.06,Regular Air,32.47,3.78,0.71,Ed Ludwig,66,Duncanville,75116,Texas,Central,Consumer,Office Supplies,Rubber Bands,Staples Bulldog Clip,Wrap Bag,0.39,7/17/15
3062,21925,7/12/15,Not Specified,3,236.32,0.03,Regular Air,-339.95,77.51,4,Patrick Jones,66,Phenix City,36869,Alabama,South,Home Office,Technology,Computer Peripherals,Micro Innovations Media Access Pro Keyboard,Small Box,0.76,7/14/15
7114,50758,7/12/15,Medium,17,128.5,0.02,Express Air,-44.69,6.68,6.93,Ritsa Hightower,66,Stillwater,74074,Oklahoma,Central,Corporate,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),Small Box,0.37,7/14/15
811,5858,7/13/15,Not Specified,48,2531.66,0.02,Regular Air,354.74,50.98,13.66,Sibella Parks,66,Albany,97321,Oregon,West,Small Business,Office Supplies,Appliances,Eureka The Boss® Cordless Rechargeable Stick Vac,Small Box,0.58,7/15/15
812,5858,7/13/15,Not Specified,29,5382.3105,0,Regular Air,1419.05,205.99,8.99,Sibella Parks,66,Aloha,97007,Oregon,West,Small Business,Technology,Telephones and Communication,Talkabout T8097,Small Box,0.58,7/15/15
1994,14215,7/13/15,Medium,44,2277.03,0.07,Regular Air,964.10,55.48,6.79,Karl Brown,66,Madison,06443,Connecticut,East,Home Office,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Small Box,0.37,7/14/15
5915,41927,7/13/15,Not Specified,46,2332.23,0.02,Express Air,1085.93,48.04,7.23,Matt Abelman,66,Brooklyn Park,55445,Minnesota,Central,Home Office,Office Supplies,Paper,Xerox 1885,Small Box,0.37,7/16/15
7474,53378,7/13/15,Medium,50,13934.53,0.1,Express Air,4352.83,299.99,11.64,Mitch Willingham,66,Savannah,31401,Georgia,South,Corporate,Technology,Copiers and Fax,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Large Box,0.5,7/14/15
7475,53378,7/13/15,Medium,38,1233.76,0.06,Regular Air,-168.08,33.98,19.99,Mitch Willingham,66,Savannah,31401,Georgia,South,Corporate,Furniture,Office Furnishings,"Linden® 12"" Wall Clock With Oak Frame",Small Box,0.55,7/14/15
7476,53378,7/13/15,Medium,49,2377.28,0.04,Regular Air,-5.79,55.99,5,Mitch Willingham,66,Savannah,31401,Georgia,South,Corporate,Technology,Telephones and Communication,Accessory36,Small Pack,0.83,7/14/15
2094,14980,7/14/15,Critical,27,898.9,0.03,Regular Air,325.88,31.78,1.99,Lori Olson,66,Gadsden,35904,Alabama,South,Consumer,Technology,Computer Peripherals,"Memorex 4.7GB DVD-RAM, 3/Pack",Small Pack,0.42,7/15/15
7347,52325,7/14/15,Not Specified,23,5126.3,0.07,Regular Air,2019.19,223.98,15.01,Paul MacIntyre,66,Aberdeen,57401,South Dakota,Central,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind TL200 Manual Binding Machine,Small Box,0.38,7/14/15
7461,53223,7/14/15,Low,2,13.29,0.08,Regular Air,-10.33,4.24,5.41,Stewart Visinsky,66,Schenectady,12306,New York,East,Corporate,Office Supplies,Binders and Binder Accessories,Storex DuraTech Recycled Plastic Frosted Binders,Small Box,0.35,7/21/15
2229,16103,7/15/15,Not Specified,31,217.14,0,Regular Air,-62.97,6.48,6.22,Maria Zettner,66,Watertown,53094,Wisconsin,Central,Corporate,Office Supplies,Paper,Xerox 1894,Small Box,0.37,7/17/15
2230,16103,7/15/15,Not Specified,22,426.7,0.06,Regular Air,104.77,19.84,4.1,Maria Zettner,66,West Palm Beach,33407,Florida,South,Corporate,Office Supplies,Pens & Art Supplies,Prismacolor Color Pencil Set,Wrap Bag,0.44,7/17/15
7781,55683,7/15/15,High,50,172.23,0.02,Regular Air,32.35,3.29,1.35,Meg Tillman,66,Long Beach,39560,Mississippi,South,Small Business,Office Supplies,Rubber Bands,Acco® Hot Clips™ Clips to Go,Wrap Bag,0.4,7/17/15
7782,55683,7/15/15,High,23,1198.1,0.02,Regular Air,187.19,51.75,19.99,Meg Tillman,66,Mauldin,29662,South Carolina,South,Small Business,Furniture,Office Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Small Box,0.55,7/16/15
1356,9892,7/16/15,Medium,50,1406.64,0.02,Regular Air,424.36,27.18,8.23,Kelly Williams,66,Emporia,66801,Kansas,Central,Corporate,Office Supplies,Envelopes,"Tyvek ® Top-Opening Peel & Seel Envelopes, Plain White",Small Box,0.38,7/17/15
3452,24613,7/16/15,Low,16,9695.84,0,Regular Air,2752.11,599.99,24.49,Jasper Cacioppo,66,Freeport,11520,New York,East,Home Office,Technology,Copiers and Fax,Hewlett Packard LaserJet 3310 Copier,Large Box,0.37,7/25/15
3453,24613,7/16/15,Low,36,246.79,0.01,Regular Air,-90.08,6.48,6.6,Jasper Cacioppo,66,Freeport,11520,New York,East,Home Office,Office Supplies,Paper,Xerox 21,Small Box,0.37,7/25/15
3454,24613,7/16/15,Low,39,777.78,0.01,Regular Air,237.75,19.84,4.1,Jasper Cacioppo,66,Freeport,11520,New York,East,Home Office,Office Supplies,Pens & Art Supplies,Prismacolor Color Pencil Set,Wrap Bag,0.44,7/25/15
4244,30208,7/16/15,Low,46,1752.0965,0.1,Regular Air,356.35,45.99,4.99,Lindsay Shagiari,66,Mason,45040,Ohio,East,Home Office,Technology,Telephones and Communication,600 Series Non-Flip,Small Box,0.57,7/16/15
4323,30786,7/16/15,Medium,23,65.91,0.01,Regular Air,0.76,2.78,1.34,Quincy Jones,66,Roswell,88201,New Mexico,West,Small Business,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,0.45,7/16/15
4324,30786,7/16/15,Medium,4,72.72,0.06,Regular Air,-36.61,15.42,10.68,Quincy Jones,66,Roswell,88201,New Mexico,West,Small Business,Office Supplies,Storage & Organization,"Decoflex Hanging Personal Folder File, Blue",Small Box,0.58,7/17/15
4728,33666,7/16/15,Not Specified,17,3801.27,0.02,Regular Air,-861.30,209.37,69,Theresa Swint,66,Port Chester,10573,New York,East,Home Office,Furniture,Tables,Hon 2111 Invitation™ Series Corner Table,Large Box,0.79,7/18/15
6601,46979,7/16/15,Low,30,8718.46,0.09,Delivery Truck,1554.85,306.14,26.53,Neil French,66,Baton Rouge,70802,Louisiana,South,Consumer,Technology,Office Machines,Okidata ML184 Turbo Dot Matrix Printers,Jumbo Drum,0.56,7/18/15
6602,46979,7/16/15,Low,26,135.88,0.05,Regular Air,-66.02,4.98,5.49,Neil French,66,Baton Rouge,70802,Louisiana,South,Consumer,Office Supplies,Paper,Xerox 1952,Small Box,0.38,7/25/15
8333,59558,7/16/15,Not Specified,34,94.56,0,Regular Air,37.73,2.61,0.5,Henry Goldwyn,66,Country Club Hills,60478,Illinois,Central,Small Business,Office Supplies,Labels,Avery 479,Small Box,0.39,7/19/15
3361,24039,7/17/15,Not Specified,5,199.16,0.1,Regular Air,-64.87,40.98,1.99,Sean Wendt,66,Minnetonka,55345,Minnesota,Central,Corporate,Technology,Computer Peripherals,"Imation Printable White 80 Minute CD-R Spindle, 50/Pack",Small Pack,0.44,7/19/15
5425,38532,7/17/15,High,44,128.22,0.07,Regular Air,16.51,2.94,0.7,Pamela Coakley,66,Mentor,44060,Ohio,East,Corporate,Office Supplies,Pens & Art Supplies,Newell 338,Wrap Bag,0.58,7/19/15
5977,42374,7/17/15,Critical,21,205.32,0.08,Express Air,37.30,10.01,1.99,Dennis Pardue,66,Concord,28027,North Carolina,South,Corporate,Technology,Computer Peripherals,TDK 4.7GB DVD-R,Small Pack,0.41,7/17/15
5978,42374,7/17/15,Critical,47,807.6,0,Regular Air,214.30,16.74,5.08,Dennis Pardue,67,Durham,27707,North Carolina,South,Corporate,Office Supplies,Binders and Binder Accessories,GBC Poly Designer Binding Covers,Small Box,0.36,7/18/15
5979,42374,7/17/15,Critical,11,694.17,0,Regular Air,174.22,59.78,10.29,Dennis Pardue,67,Durham,27707,North Carolina,South,Corporate,Office Supplies,Binders and Binder Accessories,GBC Recycled Regency Composition Covers,Small Box,0.39,7/19/15
6436,45734,7/17/15,Critical,47,557.52,0.03,Express Air,-157.30,11.66,7.95,Amy Hunt,67,La Vergne,37086,Tennessee,South,Consumer,Office Supplies,Pens & Art Supplies,"Hunt BOSTON® Vista® Battery-Operated Pencil Sharpener, Black",Small Pack,0.58,7/19/15
6198,43907,7/18/15,Critical,42,1392.77,0,Delivery Truck,-1981.55,31.76,45.51,Anne Pryor,67,Utica,13501,New York,East,Corporate,Furniture,Tables,Hon iLevel™ Computer Training Table,Jumbo Box,0.65,7/20/15
7513,53635,7/18/15,Not Specified,33,103.92,0.08,Regular Air,-52.76,3.14,1.92,Raymond Fair,67,Dublin,94568,California,West,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Serrated Blade or Curved Handle Hand Letter Openers,Wrap Bag,0.84,7/20/15
1623,11745,7/19/15,High,17,686.27,0.06,Regular Air,-345.36,40.48,19.99,Mark Cousins,67,Taylor,48180,Michigan,Central,Home Office,Technology,Computer Peripherals,Keytronic Designer 104- Key Black Keyboard,Small Box,0.77,7/20/15
2059,14727,7/19/15,Medium,50,8532.152,0.04,Delivery Truck,-513.79,212.6,52.2,Bobby Trafton,67,East Hartford,06108,Connecticut,East,Small Business,Furniture,Tables,Bush Advantage Collection® Round Conference Table,Jumbo Box,0.64,7/22/15
2060,14727,7/19/15,Medium,33,2269.41,0.05,Regular Air,630.18,70.97,3.5,Bobby Trafton,67,Sanford,04073,Maine,East,Small Business,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Small Box,0.59,7/20/15
3613,25825,7/19/15,Not Specified,45,483.74,0.02,Regular Air,206.27,10.31,1.79,Michael Granlund,67,Cottage Grove,55016,Minnesota,Central,Corporate,Office Supplies,Paper,"Speediset Carbonless Redi-Letter® 7"" x 8 1/2""",Wrap Bag,0.38,7/22/15
3614,25825,7/19/15,Not Specified,27,159.65,0.06,Regular Air,-1.79,5.85,2.27,Michael Granlund,67,Cottage Grove,55016,Minnesota,Central,Corporate,Office Supplies,Pens & Art Supplies,"Dixon My First Ticonderoga Pencil, #2",Wrap Bag,0.56,7/19/15
4859,34595,7/19/15,Medium,12,488.65,0.07,Regular Air,19.83,40.99,17.48,Dave Poirier,67,Paterson,07501,New Jersey,East,Small Business,Office Supplies,Paper,Xerox 1893,Small Box,0.36,7/20/15
753,5408,7/20/15,Low,20,88.82,0.01,Regular Air,38.35,4.13,0.5,Bobby Elias,67,San Luis Obispo,93405,California,West,Small Business,Office Supplies,Labels,Avery 506,Small Box,0.39,7/27/15
754,5408,7/20/15,Low,11,2392.23,0.04,Regular Air,1216.74,209.84,21.21,Bobby Elias,67,San Luis Obispo,93405,California,West,Small Business,Furniture,Office Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Large Box,0.59,7/29/15
6988,49927,7/20/15,Not Specified,26,139.54,0.01,Regular Air,-54.08,4.98,4.95,Parhena Norris,67,Inver Grove Heights,55076,Minnesota,Central,Home Office,Office Supplies,Binders and Binder Accessories,Cardinal Holdit Business Card Pockets,Small Box,0.37,7/20/15
6989,49927,7/20/15,Not Specified,28,199.52,0.08,Regular Air,13.44,7.59,4,Parhena Norris,67,Inver Grove Heights,55076,Minnesota,Central,Home Office,Furniture,Office Furnishings,"Master Giant Foot® Doorstop, Safety Yellow",Wrap Bag,0.42,7/22/15
6990,49927,7/20/15,Not Specified,39,85.66,0.04,Regular Air,6.67,2.18,0.78,Parhena Norris,67,Inver Grove Heights,55076,Minnesota,Central,Home Office,Office Supplies,Rubber Bands,Stockwell Push Pins,Wrap Bag,0.52,7/21/15
863,6182,7/21/15,Low,40,255.48,0.04,Regular Air,-116.79,6.48,6.65,Grant Carroll,67,Crystal Lake,60014,Illinois,Central,Corporate,Office Supplies,Paper,Xerox 1966,Small Box,0.36,7/28/15
864,6182,7/21/15,Low,18,130.32,0.04,Express Air,-67.28,6.48,7.86,Grant Carroll,67,Crystal Lake,60014,Illinois,Central,Corporate,Office Supplies,Paper,Xerox 213,Small Box,0.37,7/25/15
1576,11396,7/21/15,Critical,42,12270.3,0.07,Regular Air,4842.37,304.99,19.99,Matt Connell,67,Massillon,44646,Ohio,East,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Hi-Tech Manual Binding System,Small Box,0.4,7/22/15
2225,16098,7/21/15,Low,31,480.43,0.06,Regular Air,50.59,14.98,8.99,Patricia Hirasaki,67,Muskego,53150,Wisconsin,Central,Home Office,Furniture,Office Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",Small Pack,0.39,7/25/15
2226,16098,7/21/15,Low,44,1001.99,0.09,Regular Air,333.53,24.95,2.99,Patricia Hirasaki,67,York,17403,Pennsylvania,East,Home Office,Office Supplies,Binders and Binder Accessories,Large Capacity Hanging Post Binders,Small Box,0.39,7/23/15
2364,17091,7/21/15,Medium,45,2604.315,0,Regular Air,750.87,65.99,5.26,Kean Nguyen,67,Lorain,44052,Ohio,East,Small Business,Technology,Telephones and Communication,8860,Small Box,0.56,7/22/15
2427,17634,7/21/15,High,5,489.07,0.08,Delivery Truck,-197.88,89.99,42,Alan Hwang,67,Richardson,75080,Texas,Central,Corporate,Furniture,Chairs & Chairmats,"Global Leather Task Chair, Black",Jumbo Drum,0.66,7/21/15
2886,20807,7/21/15,Not Specified,16,466.9475,0.1,Regular Air,82.82,35.99,3.3,Justin Hirsh,67,Bethpage,11714,New York,East,Consumer,Technology,Telephones and Communication,Accessory9,Small Pack,0.39,7/22/15
2887,20807,7/21/15,Not Specified,39,6152.52,0.08,Delivery Truck,768.06,160.98,30,Justin Hirsh,67,Canton,48187,Michigan,Central,Consumer,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.62,7/23/15
3127,22465,7/21/15,Not Specified,4,1121.78,0.04,Delivery Truck,-454.80,270.98,50,Thea Hendricks,67,Twentynine Palms,92277,California,West,Home Office,Furniture,Chairs & Chairmats,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Jumbo Drum,0.77,7/22/15
4710,33568,7/21/15,Medium,10,628.73,0.02,Regular Air,-181.87,55.5,52.2,Frank Olsen,67,Coos Bay,97420,Oregon,West,Small Business,Furniture,Office Furnishings,Eldon Cleatmat® Chair Mats for Medium Pile Carpets,Medium Box,0.72,7/22/15
4711,33568,7/21/15,Medium,23,385.81,0.01,Express Air,7.35,15.51,5.8,Frank Olsen,67,Coos Bay,97420,Oregon,West,Small Business,Office Supplies,Storage & Organization,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",Small Box,0.6,7/22/15
5707,40357,7/21/15,Not Specified,4,240.49,0.05,Regular Air,-53.90,56.96,13.22,Emily Grady,67,Springville,84663,Utah,West,Home Office,Office Supplies,Appliances,"Conquest™ 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Small Box,0.56,7/22/15
5902,41831,7/21/15,Not Specified,43,3441.09,0.03,Delivery Truck,431.95,80.97,30.06,Muhammed Lee,67,Anaheim,92804,California,West,Corporate,Technology,Office Machines,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,Jumbo Box,0.4,7/23/15
5903,41831,7/21/15,Not Specified,38,209.61,0.05,Regular Air,-96.29,5.28,5.66,Muhammed Lee,67,Anaheim,92804,California,West,Corporate,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Small Box,0.4,7/22/15
4189,29764,7/22/15,Critical,10,165.09,0,Express Air,-8.59,15.01,8.4,Barry Gonzalez,67,Perry Hall,21128,Maryland,East,Small Business,Office Supplies,Binders and Binder Accessories,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Small Box,0.39,7/23/15
6153,43556,7/22/15,Low,31,477.16,0.02,Regular Air,204.18,15.04,1.97,Saphhira Shifley,67,Anderson,29624,South Carolina,South,Consumer,Office Supplies,Paper,White GlueTop Scratch Pads,Wrap Bag,0.39,7/27/15
7552,54023,7/22/15,Not Specified,45,405.6,0.07,Regular Air,-8.59,8.85,5.6,Sean Miller,67,Oshkosh,54901,Wisconsin,Central,Small Business,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box,0.36,7/23/15
2375,17218,7/23/15,Critical,32,157.85,0.06,Regular Air,22.54,5.18,2.04,Clay Ludtke,67,Brooklyn,11226,New York,East,Consumer,Office Supplies,Paper,Array® Memo Cubes,Wrap Bag,0.36,7/25/15
8072,57574,7/23/15,Critical,20,466.36,0.07,Delivery Truck,-192.70,23.99,15.68,Russell D'Ascenzo,67,Poinciana,34759,Florida,South,Consumer,Furniture,Office Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Jumbo Drum,0.62,7/24/15
5709,40388,7/24/15,Critical,17,67.73,0.1,Regular Air,2.44,4.28,0.94,Luke Schmidt,67,North Charleston,29406,South Carolina,South,Home Office,Office Supplies,Pens & Art Supplies,Newell 336,Wrap Bag,0.56,7/26/15
730,5254,7/25/15,Not Specified,31,1735.3515,0.08,Regular Air,258.62,65.99,8.99,William Brown,67,Hinesville,31313,Georgia,South,Corporate,Technology,Telephones and Communication,5180,Small Box,0.56,7/27/15
3816,27201,7/25/15,High,10,5056.89,0.02,Delivery Truck,789.05,500.98,26,Scot Coram,67,Milwaukee,53209,Wisconsin,Central,Corporate,Furniture,Chairs & Chairmats,Global Troy™ Executive Leather Low-Back Tilter,Jumbo Drum,0.6,7/25/15
3817,27201,7/25/15,High,45,3500.1,0.01,Delivery Truck,-2661.32,70.89,89.3,Scot Coram,67,Milwaukee,53209,Wisconsin,Central,Corporate,Furniture,Tables,KI Conference Tables,Jumbo Box,0.72,7/25/15
4314,30727,7/25/15,Medium,28,1166.29,0.07,Express Air,302.86,41.71,4.5,Kean Nguyen,67,Mansfield,44903,Ohio,East,Small Business,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,Small Box,0.56,7/27/15
3231,23174,7/26/15,Low,16,3549.9,0.06,Delivery Truck,44.80,216.6,64.2,Harry Marie,67,Cudahy,53110,Wisconsin,Central,Consumer,Furniture,Chairs & Chairmats,Hon Multipurpose Stacking Arm Chairs,Jumbo Drum,0.59,7/28/15
3232,23174,7/26/15,Low,8,138.24,0.03,Regular Air,-60.04,16.74,7.04,Harry Marie,67,Cudahy,53110,Wisconsin,Central,Consumer,Office Supplies,Storage & Organization,Rogers® Profile Extra Capacity Storage Tub,Small Box,0.81,8/2/15
4624,32903,7/26/15,Low,31,454.58,0.07,Regular Air,-118.75,15.31,8.78,Daniel Lacy,67,Roosevelt,11575,New York,East,Small Business,Office Supplies,Storage & Organization,Eldon Jumbo ProFile™ Portable File Boxes Graphite/Black,Small Box,0.57,8/2/15
5323,37831,7/26/15,Not Specified,30,453.87,0.08,Regular Air,76.59,15.98,4,Cynthia Voltz,67,East Haven,06512,Connecticut,East,Corporate,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,0.37,7/28/15
1614,11684,7/27/15,High,8,1173.5,0,Regular Air,53.87,140.81,24.49,Jenna Caffey,67,Lancaster,17602,Pennsylvania,East,Consumer,Furniture,Chairs & Chairmats,Hon Olson Stacker Stools,Large Box,0.57,7/29/15
3332,23812,7/27/15,Critical,32,5845.82,0.1,Delivery Truck,2227.89,200.97,15.59,Toby Grace,67,Hinesville,31313,Georgia,South,Home Office,Technology,Office Machines,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Jumbo Drum,0.36,7/27/15
6068,42982,7/27/15,Low,12,1318.34,0.02,Express Air,464.05,105.34,24.49,Brendan Sweed,67,Rose Hill,24281,Virginia,South,Consumer,Furniture,Office Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Large Box,0.61,8/5/15
6069,42982,7/27/15,Low,42,1587.59,0.08,Regular Air,651.74,39.89,3.04,Brendan Sweed,67,Seattle,98115,Washington,West,Consumer,Furniture,Office Furnishings,Ultra Commercial Grade Dual Valve Door Closer,Wrap Bag,0.53,8/1/15
1631,11782,7/28/15,Low,46,247.21,0.02,Regular Air,-63.72,4.98,4.75,Marina Lichtenstein,67,Dubuque,52001,Iowa,Central,Corporate,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Small Box,0.36,8/2/15
1632,11782,7/28/15,Low,27,1541.781,0.07,Regular Air,14.35,66.99,13.99,Marina Lichtenstein,67,Dubuque,52001,Iowa,Central,Corporate,Technology,Telephones and Communication,"Panasonic All Digital Answering System with Caller ID*, KX-TM150B",Medium Box,0.6,8/4/15
2237,16161,7/28/15,Medium,49,2692.6895,0.03,Regular Air,768.32,65.99,4.2,Kristina Nunn,67,Dearborn Heights,48127,Michigan,Central,Consumer,Technology,Telephones and Communication,6162i,Small Box,0.55,7/29/15
2238,16161,7/28/15,Medium,38,151.19,0.03,Regular Air,60.63,3.78,0.71,Kristina Nunn,67,Detroit,48227,Michigan,Central,Consumer,Office Supplies,Rubber Bands,Staples Bulldog Clip,Wrap Bag,0.39,7/30/15
6893,49153,7/28/15,Medium,31,2245.78,0.05,Delivery Truck,-432.46,70.98,30,Barbara Fisher,67,Wichita,67212,Kansas,Central,Small Business,Furniture,Chairs & Chairmats,Novimex Turbo Task Chair,Jumbo Drum,0.73,7/28/15
